Group,ANGPT1,ANGPT2,ANKRD22,BCL6,C1QC,CA4,CALCA,CCL5,CD177,CKAP4,CXCL10,FAS,FLT1,HK3,HP,ICAM1,IL18R1,LAG3,PADI4,PF4,PGLYRP1,S100A12,SLC2A3,TNFAIP6,TNFRSF1B,TREM1
Control,88.65148386,1.182933299,10.38690467,3562.517437,-1.319610051,260.7295559,0.045628426,6853.490175,7.826313198,657.3584306,21.26197787,55.62420447,4.330662893,1109.630719,23.91982102,29.24757756,380.7084679,134.032002,2326.345482,-1.879942132,315.894699,1772.344221,4968.63214,631.324548,795.3674166,306.9192485
Control,56.07424041,-1.543528325,48.42638477,2010.943889,-0.516144873,141.6032313,-2.490698985,11061.71571,-4.27454269,399.8539206,187.9337635,38.50444599,2.226252487,572.0988431,21.08071919,4.988120203,270.1665522,96.75412426,1000.657662,-10.90948518,76.77073168,1303.379982,3135.710907,953.2276195,772.0513444,184.6624283
Control,199.47778,5.725399492,40.05506005,3923.197866,1.561283198,638.0419082,-6.163964975,5838.031868,-3.228250558,870.2622448,47.53560426,51.32670934,5.473398579,940.0798365,39.29104782,6.787319695,346.0183499,101.0654042,4517.272945,-6.265139797,663.8724087,2840.248831,7109.965157,704.8344731,1375.440611,322.4065997
Control,100.7227903,-2.03767665,46.06284152,5189.57058,9.054888934,267.7928531,1.382822132,3410.630305,5.676310254,977.0976144,36.05411157,40.56824162,3.630753401,1062.358434,69.24678223,17.01100193,158.5766849,65.14920609,3096.53441,-2.969331269,520.6287282,2868.880558,5870.746965,486.1088461,712.6667491,496.6303838
Control,95.6651533,5.806590355,97.10300244,5094.821253,-8.405921218,680.5994455,-14.98955218,6303.400238,-0.804815635,822.6465349,59.17484558,67.93169939,-7.041900305,648.2412515,77.59623523,11.91034447,293.6528228,84.23958335,2591.616487,2.192218173,552.6840246,2927.532837,8515.616422,1551.619623,938.8954782,395.9509524
Control,205.0298457,-5.565749949,63.86404518,4043.27117,10.04779797,449.771277,-1.099214315,4613.148031,4.931072589,1465.674388,39.52912711,41.81135289,8.618624975,809.0772067,44.56696406,14.55486548,276.7332987,64.79990173,3484.944261,-4.637325482,734.0918271,3940.36097,6527.508437,956.9911455,829.8403195,302.1899504
Control,167.704055,2.087975939,27.99899482,4219.882983,8.59869736,252.3384687,5.929845685,7159.165256,9.187404772,685.4638653,72.67900528,80.19793005,-4.657228731,733.7071061,36.52968822,19.71071015,171.6946645,146.8237811,1686.260383,2.781999898,319.7292761,2557.686429,4602.724016,1381.507623,719.3880127,351.7478432
Control,82.9035464,-0.563851066,170.920606,3923.197866,5.645774518,837.2197901,0.611564975,5056.154516,-4.232454264,851.1117228,133.2120437,57.8559001,6.455191777,676.447305,57.28302254,14.05717716,290.1550777,121.468229,2360.783217,12.7964932,774.6794223,4268.643857,6717.731333,1709.406008,1100.718282,336.1569373
Control,27.92096365,8.07213269,34.54455665,3855.046953,10.83158863,253.0419235,1.938732589,7943.583608,6.015069442,759.858539,93.54697716,43.66678071,12.47082335,966.9412641,60.42284924,7.18181797,293.9481212,173.9482704,2442.326917,-1.808399391,473.9755115,1849.25028,4647.074115,787.3089017,650.4486114,248.1802955
Control,256.9542374,12.79980995,39.74882843,2750.649154,-8.254702335,500.6934297,-5.219876548,7086.48687,3.296475838,549.9496338,76.91514162,75.72634904,-7.021274213,497.6910201,13.78702853,10.56954944,179.9835377,103.7829656,1372.958433,-9.534080711,308.0634102,2724.877652,4409.897518,1269.208078,782.0380866,281.1825675
Control,73.76159655,5.215893706,78.85260305,5342.607519,2.939445584,494.1135402,-6.570292081,8034.256175,7.615717157,814.6348412,69.89237411,60.75265553,-4.199122234,590.2748429,64.46802985,22.01829584,261.2265281,174.0888459,2878.538012,-4.761554315,657.9896612,5005.334199,6167.569598,836.2523743,1122.691776,345.5225281
Control,78.33982985,0.087469036,41.20135086,2442.326917,-0.47232934,165.6671759,-3.03335198,7259.221625,-7.410695127,512.9154731,28.69565746,34.72483553,0.217363249,769.4971261,24.30971107,10.20316152,145.0106377,153.6090205,2712.139573,-4.937999797,419.9716144,1843.268995,3897.934207,268.1297475,694.3399409,167.0890087
Control,90.93686853,3.854107411,5.974014416,4017.32584,8.217140406,217.2738641,-9.325456142,9248.852916,9.355451472,858.740364,27.33950457,28.13175127,4.42112802,826.9577503,36.33400944,17.1920866,229.7727425,70.24982538,1691.625373,0.716760305,454.3361654,2212.968978,4810.646782,577.9386588,492.8729318,105.5655141
Control,67.96885777,2.607499188,244.272365,3032.882747,2.96620599,324.5141082,-6.651574213,7601.559031,1.746936142,494.9486611,146.1636237,70.21364152,14.05327157,508.2916105,43.54325188,8.99221066,245.0332352,115.2539087,1142.979618,13.67525827,341.8763866,2204.688073,4144.253191,1998.870703,791.3675972,237.4228286
Control,74.61488335,-0.170944162,34.83874386,6590.93889,-1.816804264,383.3715617,0.123529645,4895.365055,16.63660416,960.7195407,32.08377137,53.55964772,5.459099594,894.8858188,41.50543005,18.9712401,304.7509657,89.66342081,2712.139573,1.216817817,618.9082112,2808.205552,8192.988395,1498.955043,934.8098977,294.4287097
Control,98.38810234,1.24707198,50.18761239,3562.517437,0.449517563,192.2571032,-16.19818721,4670.227465,3.778972538,691.8732531,116.9063031,31.42857127,-4.299321421,844.1400415,40.09001411,6.282763655,81.25507046,53.17651827,1469.675459,1.159270254,206.2498249,1620.58249,4162.972122,721.2677261,1085.792733,248.2591157
Control,81.48158843,4.807334416,95.77132173,4181.662528,5.408733909,453.7862894,-4.467819137,4451.836794,7.419947614,786.0012066,80.02252924,81.25507046,4.197448934,813.7211131,73.32348792,3.935319594,295.5102302,75.2747735,2510.080593,-1.175454112,380.8534738,2623.022874,6094.517553,723.5802752,997.9549526,263.6319558
Control,94.60618822,1.505460609,37.05746122,3527.015939,6.159495127,155.3533212,-7.107395025,7062.81198,-1.607093706,785.116062,73.58007604,29.46550569,-1.457612589,845.5943626,72.85561543,0.212402335,229.7727425,139.1424519,1623.903951,2.455174416,609.0479678,2001.221145,4569.783947,1364.546485,824.0791866,87.81637807
Control,43.53019025,-4.637957259,25.0961599,1807.190671,4.589343249,72.30634426,2.131731269,5043.47981,-1.551206091,634.6651667,141.6838704,35.32022406,4.894250508,879.1460841,14.22520843,8.098891168,240.6946569,148.9277307,828.3888602,-7.042367157,85.55066761,1117.741002,2477.32518,834.779441,624.3075462,229.6996778
Control,75.56367523,7.059613503,77.99604477,5443.633221,4.889816447,485.9095912,-9.366418071,4248.637299,-1.823837462,834.779441,30.14458701,67.10631543,-1.795314416,672.3102893,58.52904609,32.36329299,324.0768128,39.11283594,3080.513503,-5.348530863,539.6424445,3726.658199,7768.093158,680.2303214,844.6266004,375.5678546
Control,49.41784954,3.856561726,20.29919787,3672.930456,27.86446609,204.3052134,-1.572045685,3527.015939,21.08071919,845.5943626,71.0372935,45.50814447,-4.117203553,863.4822424,42.01989909,11.78802497,149.9458405,56.79784528,1382.765853,-8.818868629,255.1139692,2557.686429,4125.573354,719.3880127,1006.047075,245.339954
Control,78.49366832,3.347304772,18.9244798,3417.475957,0.638425279,354.5261434,11.26929655,6611.414538,2.362948122,726.7109736,37.84885299,17.1472866,-3.895198883,644.077342,36.1621336,8.167653401,303.0177229,78.10657188,1964.24969,-10.10188234,563.0336098,3880.678325,5518.198046,1091.315714,637.1323155,157.5458377
Control,82.74448183,-3.392608426,138.5607005,4473.16558,5.155774924,782.4711039,4.40561198,6466.388417,3.621015838,882.3371788,97.43593513,65.35805086,-0.725204569,1007.427618,76.25274802,21.3396801,375.8413481,111.340255,2491.569124,-6.936410863,683.7124943,3135.710907,7184.468012,1112.898635,728.2637645,283.926621
Condition,88.34361848,-0.001560508,989.9920904,4008.848787,3.766675127,606.1383837,-5.975996751,9492.768293,6.776798376,857.6939771,163.7452299,69.66173756,-1.210138071,670.9301342,65.90696365,-15.63985523,444.4324198,185.8404045,1723.713103,-4.541290457,258.1101221,2259.808991,7414.977184,2572.694842,805.8110363,117.7046332
Condition,21.66952264,-3.221717462,238.468385,5400.025202,59.0656133,598.6727129,-1.540448223,6041.435303,7.296304467,1426.847786,804.4234735,40.50376914,-4.957333503,1101.540159,207.6031658,14.52498467,325.8761323,338.8786524,3726.658199,-3.344032995,1380.263511,5973.255038,8798.476404,3113.180483,878.6302779,141.7275329
Condition,56.94648832,2.844456041,99.37741462,3548.239531,1.145435025,370.7664814,-8.159701726,8319.53322,-4.164094315,1141.249566,106.6125948,99.60083838,1.986241726,553.2002478,116.0645064,8.915779188,262.5455392,234.8072771,2389.847371,-3.185215533,887.2338349,4219.882983,5356.590077,604.4029039,882.3371788,253.6908026
Condition,113.7555084,2.41529665,496.6303838,3703.420262,139.5747889,589.993596,0.118643959,6363.191376,-12.23479086,932.9962066,306.093599,113.1132353,5.648825584,1855.357228,6.967801015,6.921456447,229.7727425,2.139395431,2646.994398,-3.51997934,727.0788077,2658.794313,5532.902987,2799.252445,247.6482192,154.7858904
Condition,68.53964964,-2.292270863,43.48633584,4441.294673,3.772588223,211.1256434,-11.97061533,5414.570088,6.054369949,1450.660021,37.89828294,39.99084934,-0.684654721,1148.051315,40.58855574,20.61236091,241.5255931,119.5071101,2695.685279,-12.08759371,700.1022576,4738.300152,6761.244974,678.1931861,863.4822424,370.8942977
Condition,55.08126315,-1.799450254,79.34055655,4181.662528,0.49677868,245.9546543,-1.544028223,8832.934658,10.97607492,696.4615285,121.4321878,50.46598335,-1.66567198,1110.449386,52.36779817,13.48173046,235.2372573,227.9371287,1598.128397,-8.899856751,687.9495888,2326.345482,4248.637299,1273.358867,638.0419082,171.0214058
Condition,47.49974477,-3.292058477,150.5391265,3790.08795,8.100830863,750.4001811,-5.495032487,5737.063269,-0.97050731,626.731629,66.06681898,40.6516935,-11.39360741,621.3376411,157.6857626,12.0971599,435.7547036,111.936882,2456.370418,6.17093198,934.2437009,5657.569403,6206.795796,1984.735615,895.4348258,241.4499548
Condition,42.61489909,1.608830355,79.85096376,2662.909606,14.70721168,172.423853,-4.385454315,5068.558595,1.355266193,1141.249566,109.8780129,28.2326399,1.472947665,630.7338978,38.83316711,23.26548853,124.5320028,294.9275014,2295.289979,-8.39723797,559.2048221,2227.343852,3838.465545,1131.846068,839.210412,154.9131857
Condition,73.46228701,7.905423959,117.0995955,3211.94864,-1.198200406,364.7365802,0.104299391,11061.71571,2.383381117,629.4742112,88.1056534,47.83956264,-5.92257066,478.8523797,58.40164579,23.24934345,350.1090519,308.373874,2056.757177,-9.450492893,367.0186906,3080.513503,4248.637299,676.447305,957.6371921,247.7981257
Condition,71.28839827,-2.316780305,108.3388111,3124.321583,18.27428599,203.889396,-3.02450467,4451.836794,3.336998883,1569.964555,237.1391828,42.59165777,-2.251276142,1472.376703,92.77867137,18.32121239,164.5349582,113.5645212,1857.370986,-4.568669949,596.4104149,2435.623334,3141.853579,1653.832034,1034.597841,282.8148246
Condition,43.95029299,0.039267614,87.83967127,3334.329311,26.03362315,87.81637807,-5.964941015,4116.182452,-0.04524132,865.0373278,263.5538212,45.3196599,4.600652284,810.0172501,55.68306731,17.58750548,212.7015421,154.2644576,2363.941531,6.44320335,522.6891081,1776.164268,5189.57058,639.9071229,975.1502408,246.0314692
Condition,39.63386122,12.70096914,162.8075717,3541.036295,38.89959563,197.1503466,2.535637665,5504.059572,-1.687513807,916.2109577,181.3895937,43.01653533,7.007787614,892.1475659,42.45522457,4.304826599,291.9051364,384.6268069,2737.68869,-5.072372893,468.6185255,3141.853579,3327.83378,995.9312426,758.6348405,197.0310725
Condition,46.56066619,-3.18217868,518.5962173,3814.551927,5.553356447,527.7508487,-5.329854365,6899.254622,11.10789239,859.7972918,248.4822215,46.60869036,-4.832614213,751.2013917,131.7965418,17.56563766,343.5768619,173.5570044,2212.968978,-1.542986701,551.4531448,4026.139556,5887.842917,1638.75503,886.1222612,232.0431181
Condition,79.00427259,-0.415373503,70.26979005,1903.960261,3.075331015,90.76157431,-4.066210863,5989.479994,1.202567208,640.2353718,160.3652618,28.33729685,11.05104832,806.2814714,3.906632893,8.348187614,369.0145645,306.511215,1476.440292,-6.580428223,207.4198355,1620.58249,4692.947625,571.2999555,488.3457737,115.0182796
Condition,112.125762,-1.441110964,271.6746091,3153.480838,3.277306904,573.4541615,-1.394291269,3444.021229,22.65874954,947.2865069,118.2032331,59.79705553,3.865256244,687.590375,262.4635173,9.078146904,256.4848025,70.63680244,2776.756275,-4.563531371,1897.450203,6946.047533,4229.450104,1362.126306,1030.315802,685.8406084
Condition,67.25333675,2.56082264,132.8388555,3012.57289,7.88483533,591.0859659,1.362938782,5854.158568,2.217266599,893.7480438,164.3973904,47.62813838,0.602913299,847.5863135,104.5057514,2.373271574,223.4475244,253.609642,2001.221145,-1.096459492,446.9196209,3064.613228,5489.025422,973.2836455,621.631257,164.7225741
Condition,27.74755228,-4.610490254,167.0890087,2274.247685,16.29575695,168.2209755,-3.892726599,5973.255038,5.754571878,689.0238477,182.3407469,29.37137137,-2.115719289,1110.449386,77.23175279,7.30908731,129.0287184,431.446192,2022.887927,-6.171098477,869.2035957,3199.892309,3423.865611,715.2389379,532.4701363,94.44824386
Condition,78.45078497,2.236469137,45.12226091,3855.046953,4.580786244,385.4926286,-6.349224772,5753.608036,-5.501274112,684.7504382,65.21842365,57.18711066,1.255990761,691.1687693,84.47219086,-1.478504162,193.7867517,59.03250416,1458.806785,5.993069442,449.5849338,3498.28381,7109.965157,1191.430894,831.3022168,353.3673469
Condition,97.2966597,2.020399594,248.2591157,5820.61092,10.53539949,946.6612258,10.43374964,5737.063269,10.43669036,1882.394043,52.16020914,68.91524477,17.84590376,1569.964555,59.97247675,10.4397397,558.9655455,-2.624127817,6899.254622,3.445963655,2104.721153,2176.851947,6226.380017,2553.861447,139.1424519,194.2890804
Condition,95.4454999,-8.620825482,151.3072715,2550.042821,5.05863868,245.7981815,-1.17748264,5300.208596,-6.637054518,815.1192613,257.1168879,45.26101036,6.874441523,837.7222525,29.7195997,21.45268792,162.5337671,131.9437073,2864.104823,-4.790278985,716.0019199,2754.852007,3498.28381,872.8631265,1060.1224,136.0427814
Condition,66.17513604,0.894355431,41.16198355,2707.948547,-2.70506335,158.3506463,1.968210406,9366.906072,-0.911569289,597.8125319,88.48382863,37.16943614,14.32954944,734.5034876,55.34162761,26.01113858,120.447696,192.773112,1560.828322,-12.19396883,447.4462003,2922.408886,4348.831748,601.5351625,583.373502,126.9468848
Condition,84.03239157,-5.645917157,176.7605629,5443.633221,11.84019046,259.1771141,1.717847817,7915.500613,-0.511838883,630.1189221,217.3341669,37.30767391,-1.626830152,873.3681497,25.49255645,20.96324802,295.3149503,186.3321753,2227.343852,-3.625613503,288.2542031,1503.290901,5189.57058,820.2675784,951.4538965,240.8467248
Condition,80.85719716,-1.507330863,32.81787482,4580.992943,1.981629645,390.4649804,6.287394213,4125.573354,20.7208065,1083.416898,56.88535574,38.87061452,0.979378274,1224.778204,114.2055346,21.35352041,307.8509558,34.46988904,1851.299222,-9.423309645,1376.697935,5657.569403,4786.348352,1136.910431,769.9329985,238.3196384
Condition,65.81764914,1.318857563,97.24428599,4441.294673,0.85146467,655.3611809,-11.77137614,5838.031868,11.9169464,753.6794395,49.14643746,82.62955239,4.367942589,769.4971261,111.8088687,24.14099086,279.8000841,100.2734031,2531.436183,-0.010269239,469.000221,3863.208011,6590.93889,1318.949211,1125.993447,396.0968272
Condition,83.3381266,0.348286599,131.3486481,6206.795796,7.108174721,245.4146936,-6.243253503,5753.608036,11.06573492,798.5397058,140.5679951,55.65313797,1.358721523,931.270377,42.34441178,8.45103198,153.0353901,303.7300371,1809.077326,0.596077056,381.5551957,1610.843392,5578.877093,1917.006236,1259.790371,211.1256434
Condition,82.81271421,31.05058254,741.5559904,4462.213548,40.60817147,721.2677261,-3.961305584,5956.050714,4.044774518,966.9412641,437.9760744,122.2595502,5.316062234,779.8853558,75.19120914,-2.504972487,229.9854994,370.6239885,2250.698709,0.50309269,970.0537288,4473.16558,5563.158693,3107.548592,1054.909828,230.0540829
Condition,62.1117734,-4.402853807,67.63513736,5973.255038,4.431653909,322.4065997,1.387103756,3484.944261,19.62888365,1112.898635,87.09539574,57.71638843,-4.61476934,1285.087093,4.799678325,6.567455127,237.8671114,254.3275531,2595.395666,0.228601726,837.2197901,5938.835115,7388.899256,1004.680349,810.0172501,456.7322504
Condition,72.89793777,-3.168172284,138.3631246,2247.615718,8.239926802,373.1947835,-4.378253604,11770.99927,-6.15584868,550.4468125,82.65270264,45.28497553,-7.092927716,356.5583414,104.2748337,15.00570812,211.8790666,390.7659259,2018.118654,-5.005361827,568.6564004,1882.394043,3657.702812,813.7211131,608.1916172,104.0709659
Condition,32.8103464,3.97781797,231.8350103,5400.025202,5.996409949,400.0141312,-4.15138599,4144.253191,1.791281827,951.4538965,63.38568904,33.87414386,6.486776853,897.6494842,327.0156848,20.03831442,324.6286488,204.9082923,3628.849155,-13.66469482,1861.612272,6569.007136,4409.897518,1442.686062,860.8464938,335.3391428
Condition,79.29940477,2.500867919,41.40597868,3541.036295,15.99211827,702.6443752,-4.883284569,3621.274838,-4.278576345,950.8729456,90.73555279,68.44938701,-2.865713096,1049.019928,62.49396,18.67414995,341.2761128,94.6877936,3806.081957,-8.248996447,780.7613965,4134.868184,5428.766702,1919.14916,1044.622647,308.7969661
Condition,20.02710386,3.279222437,96.30070132,1633.790935,27.58495868,97.61822102,-2.749816751,8584.479941,10.28998152,446.3775895,138.6748775,28.1634533,-1.929093198,598.0912705,26.52841858,19.48539259,232.2496445,803.0304071,1239.51033,-1.814413401,218.9093431,1971.032778,3340.925317,308.2698177,578.761797,57.38730731
Condition,55.78849086,2.350224467,52.99740305,3562.517437,10.77280508,199.2473905,-3.428540711,8416.060348,-2.62903198,629.8019123,181.6587885,55.9386664,1.127886701,784.6870014,17.01948569,11.38048132,215.3885235,396.8420321,1811.008906,4.00577736,514.2896634,2338.7482,3974.465199,922.0661591,708.5447589,116.3576435
